Labels,F1,F2,F3,F4,F5,F6,F7,F8,F9,F10,F11,F12,F13,F14,F15,F16,F17,F18,F19,F20,F21,F22,F23,F24,F25,F26,F27,F28,F29,F30,F31,F32,F33,F34,F35,F36,F37,F38,F39,F40,F41,F42,F43,F44,F45,F46,F47,F48,F49,F50,F51,F52,F53,F54,F55,F56,F57,F58,F59,F60,F61
1,0.58411215,0.824034335,0.700654235,0.255984315,0.43708543,0.084213421,0.2354879,0.180596997,0.141702028,0.116173958,0.751984133,0.634332961,0.469255683,0.393612284,0.370128813,0.335651095,0.314960785,0.309349885,0.640100967,0.604583517,0.578507154,0.596962606,0.445364591,0.441797273,0.438608035,0.436022977,0.590770884,0.591399213,0.5921923,0.593014129,0.64857406,0.621633458,0.609902973,0.630618398,0.735945481,0.735152042,0.734405453,0.733675024,0.088202944,0.084694135,0.083610903,0.082219767,0.475638611,0.493613485,0.499295738,0.501584208,0.500669587,0.510025887,0.465614892,0.483541475,0.587226757,0.043903355,0.311364577,0.547435315,0.394613351,0.102899523,0.496558768,0.124851983,0.447441427,0.023554365,0.019231653
1,0.537383178,0.832618026,0.705793468,0.300048558,0.437946425,0.06509951,0.214607622,0.163503703,0.128446296,0.10607858,0.829868697,0.753583585,0.647015179,0.605097934,0.310100382,0.271691288,0.245240949,0.23268919,0.669075436,0.621014168,0.578953151,0.577874145,0.477065379,0.476929873,0.477822091,0.475205871,0.596854394,0.599245593,0.600639193,0.601348831,0.67715549,0.639499896,0.614314433,0.61882197,0.739356139,0.739560945,0.739019497,0.737880665,0.115525371,0.115067871,0.117495104,0.118239779,0.517571688,0.551404991,0.569849815,0.58096917,0.471391334,0.480759943,0.435061215,0.447161181,0.467324029,0.092420197,0.191398179,0.396731729,0.287758179,0.056296887,0.60325323,0.04556213,0.445706976,0.051252684,0.031715247
1,0.621495327,0.845493562,0.73762516,0.285298705,0.363589288,0.067915865,0.243962477,0.18834032,0.148429167,0.128796147,0.81623888,0.730501496,0.607742664,0.52445101,0.263248292,0.220677396,0.199799958,0.188999038,0.623810303,0.558894358,0.519133304,0.509133246,0.49236061,0.496446877,0.496953548,0.497411974,0.640183875,0.63856882,0.636972084,0.635673277,0.632995578,0.580849138,0.558989457,0.554760693,0.772818686,0.772865217,0.773550173,0.774615242,0.122271057,0.121386754,0.121822337,0.119201633,0.52949795,0.565968591,0.578749053,0.581812276,0.512432403,0.51827817,0.468888849,0.492965771,0.549605869,0.054119515,0.267855069,0.498865184,0.327035316,0.088974607,0.594744106,0.075013471,0.54188816,0.030632368,0.027692247
1,0.719626168,0.871244635,0.783878252,0.204995993,0.357430177,0.080396611,0.129910845,0.110327249,0.094090396,0.081617159,0.809915464,0.674552081,0.462072884,0.321603384,0.486551476,0.448027758,0.41701641,0.40001722,0.799677712,0.740228835,0.686039985,0.669197447,0.313878608,0.322598104,0.329523737,0.329908601,0.708351416,0.709991597,0.711282253,0.712583392,0.804568902,0.753289714,0.71292255,0.701839005,0.819915735,0.820890636,0.821650903,0.82234656,0.063561955,0.059755046,0.056401905,0.052636234,0.342216602,0.37185666,0.385972933,0.38873066,0.339822166,0.385811912,0.37552579,0.401882072,0.566876155,0.045724986,0.306219352,0.542896051,0.362082932,0.109864208,0.525821769,0.125231783,0.459705629,0.026136326,0.020492937
1,0.588785047,0.836909871,0.707935506,0.304708156,0.461515216,0.047683358,0.206500441,0.16484459,0.132884338,0.115331688,0.850689231,0.770077313,0.653878193,0.58006184,0.287795911,0.246670915,0.222020209,0.207794162,0.681576695,0.614216259,0.566153479,0.557936239,0.48622682,0.492391837,0.495941767,0.49844891,0.596041428,0.59411639,0.591899351,0.59005167,0.689351511,0.633389542,0.60242701,0.599268156,0.741050724,0.741003295,0.741083308,0.741183673,0.125008548,0.123691642,0.123467479,0.12121307,0.529733995,0.570925545,0.589472945,0.596946749,0.462258188,0.486085246,0.447762826,0.474625187,0.533318704,0.067755763,0.239514966,0.456650023,0.306221165,0.102966606,0.478447765,0.09986155,0.404093901,0.036119566,0.032956688
1,0.593457944,0.871244635,0.734341531,0.375429313,0.387370455,0.043222091,0.229683061,0.182300286,0.136337447,0.107027617,0.869316698,0.80070807,0.734146253,0.734661466,0.255148462,0.225425933,0.214864737,0.212010471,0.645829137,0.573115927,0.554839019,0.587105844,0.512523558,0.509467947,0.501243033,0.494861848,0.639913203,0.640284143,0.640669065,0.640545803,0.654476787,0.594355669,0.592062337,0.625963966,0.770538719,0.771096695,0.771324442,0.771377725,0.15530759,0.154083455,0.158226848,0.162735322,0.556801435,0.588010168,0.599093759,0.611482773,0.490497874,0.502461943,0.445992243,0.45743452,0.544937178,0.061896509,0.256422911,0.478892419,0.24579187,0.168908309,0.496276194,0.200754063,0.380362732,0.035796358,0.033690121
1,0.588785047,0.785407725,0.688628099,0.220026666,0.374037109,0.08140859,0.243888998,0.189355045,0.14287772,0.113362437,0.660398697,0.481818434,0.254641263,0.134241379,0.455092948,0.402570904,0.387304098,0.394340075,0.623923608,0.56371073,0.552137059,0.58963815,0.410553757,0.4127973,0.40298838,0.386404875,0.55690556,0.557396652,0.558072088,0.559120126,0.633106116,0.584739019,0.5878433,0.625703942,0.713566266,0.713997988,0.714890163,0.716411111,0.065889476,0.059425099,0.055521801,0.051160763,0.432733902,0.452373143,0.443123192,0.423801827,0.512629964,0.522033322,0.468717381,0.481960297,0.684272452,0.043607025,0.383709673,0.586472991,0.423074435,0.070062717,0.578535326,0.083658006,0.646479863,0.025705574,0.016382382
1,0.509345794,0.772532189,0.606354715,0.293219523,0.537944862,0.101557381,0.292299402,0.21202933,0.152073033,0.115794344,0.75356572,0.65728213,0.544408714,0.51717103,0.2738113,0.237388455,0.226868035,0.230481228,0.549274851,0.509109389,0.502228731,0.545418952,0.506256699,0.502124074,0.489359468,0.472888403,0.45443095,0.453080157,0.451657452,0.450143227,0.560280029,0.532998202,0.543966263,0.588945198,0.631539152,0.631411978,0.631076878,0.630495878,0.110372394,0.106792882,0.106344823,0.10432991,0.535915131,0.560692459,0.565632137,0.562784249,0.566855341,0.545997319,0.468586842,0.46974688,0.630064179,0.043975224,0.337781287,0.560599183,0.413394955,0.149889874,0.352121067,0.156557462,0.381784965,0.015406782,0.03774247
1,0.598130841,0.858369099,0.724685751,0.339085607,0.432615944,0.038358933,0.237496326,0.176960897,0.132386032,0.100408086,0.833885561,0.766533804,0.686030976,0.691379125,0.265132078,0.232956023,0.212621589,0.207408935,0.633781096,0.586901367,0.566811649,0.599831485,0.489842822,0.484574668,0.485380632,0.481602672,0.623779126,0.625238944,0.62657634,0.627863315,0.642722918,0.607332743,0.603120681,0.638705148,0.758246876,0.757851382,0.757256684,0.756736286,0.130246727,0.130331323,0.133748043,0.135828014,0.529051731,0.55722579,0.578835702,0.599248322,0.497265977,0.496548056,0.441536925,0.44087343,0.647838961,0.038329561,0.372071861,0.597367227,0.33237049,0.140707664,0.459411337,0.187313397,0.406059248,0.02340552,0.020857492
1,0.565420561,0.802575107,0.696071268,0.308772498,0.387579521,0.054928953,0.293830215,0.237639072,0.188211936,0.159319541,0.806754565,0.694952026,0.550739677,0.469728656,0.215262467,0.170856703,0.153223678,0.14713818,0.546914342,0.451237087,0.406200882,0.414524357,0.553140818,0.559553372,0.558866124,0.555940141,0.578271617,0.574375976,0.571374887,0.568576118,0.557977155,0.477805116,0.453915,0.466863872,0.727953402,0.726755903,0.725978336,0.725352012,0.140635847,0.135705072,0.135276352,0.133464519,0.590663426,0.624378091,0.630527077,0.628624262,0.569757798,0.573410564,0.510495101,0.52517269,0.643135966,0.03537701,0.371621986,0.602360418,0.351814319,0.092620848,0.595540181,0.103995,0.604162994,0.02420627,0.015719272
1,0.579439252,0.78111588,0.683356027,0.237561,0.382048186,0.078071751,0.233981581,0.186226308,0.142990618,0.111654171,0.719970928,0.564904927,0.378641903,0.304028438,0.419269219,0.368932718,0.341237726,0.338427965,0.640812267,0.576993674,0.54552505,0.570149008,0.428902611,0.435403643,0.433914299,0.422189992,0.554112469,0.55522665,0.556138072,0.557753154,0.649425203,0.596792247,0.582367579,0.610518533,0.709871048,0.710072762,0.710504399,0.71175273,0.077745125,0.072346142,0.070709073,0.068158387,0.455670638,0.481431165,0.488670016,0.484126019,0.496494407,0.514732182,0.460360321,0.463501393,0.708646613,0.045701742,0.395427197,0.583749433,0.379827885,0.100623361,0.549132313,0.14856895,0.598297851,0.027701707,0.017880676
1,0.504672897,0.746781116,0.595731697,0.225855116,0.452650251,0.107880151,0.316951602,0.230982955,0.164810994,0.127942014,0.62842455,0.475031061,0.30124381,0.239743957,0.299539894,0.256889679,0.245743716,0.24432346,0.511261205,0.465695681,0.460729389,0.499004021,0.463828757,0.458435641,0.444964218,0.437066495,0.439322369,0.439274444,0.43923984,0.439336396,0.523194547,0.491652011,0.505928412,0.54685596,0.619325708,0.619477554,0.619692074,0.619897778,0.077426009,0.07107401,0.069494915,0.068815558,0.480946407,0.494175541,0.49247817,0.491640237,0.594541439,0.568264871,0.482200155,0.485685319,0.706654999,0.026348763,0.458679662,0.675896505,0.551480697,0.134058393,0.353470403,0.154079838,0.431646229,0.009357484,0.021743132
1,0.322429907,0.69527897,0.554078176,0.353762295,0.399427574,0.080857087,0.316731165,0.23552506,0.19056332,0.168003227,0.824096919,0.749297051,0.617930315,0.513079506,0.185561494,0.153190857,0.135827061,0.128021307,0.511601118,0.464633804,0.426656108,0.430615721,0.595802906,0.590530832,0.592564604,0.592450784,0.398982545,0.401391103,0.403585542,0.405942346,0.523526161,0.489728681,0.470030962,0.476744789,0.580414122,0.581748257,0.582524233,0.583379604,0.166308588,0.165141896,0.164819709,0.157890958,0.635060362,0.661579037,0.667948779,0.663550897,0.596492492,0.578318527,0.526377209,0.557708525,0.548248398,0.056199639,0.267488071,0.496595552,0.351647448,0.068571875,0.629530992,0.08100249,0.542257614,0.034902297,0.01855578
1,0.514018692,0.944206009,0.690172359,0.318863686,0.374819349,0.157759662,0.291356422,0.203790725,0.16137735,0.137230711,0.786336121,0.711027217,0.567580211,0.488926578,0.288197615,0.261479161,0.241233552,0.226955301,0.550728925,0.530858907,0.487601772,0.491615456,0.537688216,0.522927391,0.51930101,0.520928009,0.570983281,0.569404668,0.567417842,0.565986416,0.5616986,0.553430881,0.529090356,0.537469089,0.722837124,0.722802152,0.722423405,0.72203192,0.12623472,0.121823357,0.119105096,0.117701505,0.575594179,0.595256725,0.601503001,0.605090069,0.56909776,0.541210196,0.487677192,0.510197677,0.373670936,0.153760638,0.116702117,0.278710849,0.283483062,0.18105521,0.319872753,0.128756883,0.221568536,0.049957824,0.095950504
1,0.775700935,0.896995708,0.833045514,0.123803611,0.422374672,0.153225926,0.055268443,0.041108467,0.031031261,0.02609851,0.791345665,0.68598884,0.543447749,0.46756802,0.799133145,0.79052907,0.786792117,0.777293288,0.914776161,0.903208007,0.896455158,0.894220114,0.159667556,0.15352165,0.145073888,0.144469859,0.775796127,0.774698981,0.773558646,0.772948085,0.916857038,0.908074554,0.905321099,0.904657821,0.865869898,0.865609687,0.865308135,0.865154686,0.02436064,0.022363556,0.021000926,0.020428759,0.178061234,0.187367956,0.189646579,0.196541348,0.18250462,0.198976114,0.187630526,0.204993496,0.517157418,0.081791019,0.217679381,0.423059464,0.44684801,0.030855981,0.670077473,0.022274458,0.596316509,0.047050884,0.023689917
1,0.607476636,0.901287554,0.770312007,0.351623277,0.436633287,0.040759155,0.163870383,0.125886375,0.102269631,0.087192749,0.900770875,0.856458136,0.785278592,0.752990065,0.284479736,0.256988999,0.236491204,0.227187063,0.747312166,0.703594075,0.658747586,0.646599016,0.478647349,0.473150416,0.472767094,0.467721748,0.690479364,0.685875613,0.680856206,0.676284151,0.753481945,0.718496892,0.68796704,0.681470449,0.808459571,0.807838794,0.807512803,0.807665257,0.138380034,0.138735934,0.139042242,0.135687957,0.530606879,0.567595761,0.591122886,0.603304317,0.398195946,0.41806768,0.392415131,0.414120592,0.334924538,0.142141171,0.112151468,0.283250113,0.178434149,0.067848888,0.598366687,0.037750338,0.314542224,0.077363146,0.060918811
1,0.406542056,0.987124464,0.698109526,0.429608689,0.391810269,0.16401778,0.431309396,0.325618197,0.265029003,0.226855367,0.823462855,0.741599249,0.600599542,0.516492924,0.130905887,0.113681124,0.099062087,0.094263702,0.382811713,0.368477041,0.324120172,0.336327377,0.699972844,0.683554322,0.681029302,0.677114734,0.591821465,0.596587239,0.60099406,0.605409821,0.393209285,0.387392401,0.362930132,0.379695119,0.731484272,0.73338228,0.734869313,0.736511055,0.224505137,0.219537732,0.216249245,0.211270113,0.729322761,0.73738722,0.736149744,0.730379965,0.706390993,0.67679993,0.605695824,0.623017056,0.54318944,0.093018899,0.226435424,0.416250567,0.340292924,0.107831237,0.444855301,0.10596789,0.42664202,0.037105998,0.044206855
1,0.294392523,0.974248927,0.558096574,0.431343942,0.502204599,0.227007358,0.389193691,0.300189657,0.246354187,0.207447566,0.815927711,0.716200004,0.555184586,0.479098136,0.198696532,0.175876282,0.156263968,0.148089477,0.443020445,0.415469843,0.377131424,0.405002564,0.645098231,0.630104625,0.625286299,0.622955288,0.409320349,0.411921731,0.414017741,0.416023901,0.452409727,0.434011541,0.415830336,0.44627557,0.58639163,0.587077387,0.586862218,0.586759493,0.193757598,0.182254641,0.175725941,0.172475615,0.679126723,0.686411916,0.687470659,0.686714869,0.669000596,0.654994035,0.591762326,0.613607316,0.476409253,0.112809523,0.167259135,0.345891966,0.369652035,0.200983079,0.26374106,0.18900432,0.235991028,0.027500895,0.094617109
1,0.434579439,0.875536481,0.694190758,0.457754471,0.378326277,0.100505346,0.235414421,0.174943526,0.147545451,0.136661289,0.908382093,0.875934256,0.807335088,0.750239829,0.205705832,0.181487167,0.159556752,0.146095106,0.636991389,0.590513645,0.52419515,0.501360027,0.581347611,0.569606136,0.568821471,0.574123968,0.582311705,0.583772161,0.585354546,0.585642607,0.645854827,0.610871454,0.563424672,0.545581842,0.728462126,0.730704693,0.733313823,0.735340765,0.210355632,0.212375844,0.213310463,0.210830386,0.636582586,0.670858873,0.687546904,0.692982659,0.501597127,0.499015214,0.466541118,0.508141682,0.368699488,0.116113881,0.14486346,0.339990921,0.223272629,0.125092439,0.576565651,0.091402281,0.346624809,0.063572901,0.04928415
1,0.602803738,0.875536481,0.731236405,0.421985083,0.451733302,0.024111685,0.192123053,0.140237494,0.111328688,0.096920376,0.899019226,0.865000025,0.809213476,0.782443665,0.250944496,0.233213679,0.217488034,0.207647043,0.703746601,0.674582076,0.643518748,0.637303208,0.516725173,0.505229896,0.504201211,0.503708619,0.63051165,0.635241523,0.639850509,0.644916608,0.710980103,0.69048975,0.672670654,0.670376086,0.761008273,0.761509966,0.76185082,0.76217486,0.159798804,0.160964863,0.164630994,0.164520991,0.569989148,0.602250396,0.623559466,0.637105782,0.440622394,0.443391047,0.412195321,0.442824308,0.490562678,0.082410621,0.202303664,0.409895597,0.197435808,0.212998118,0.447514457,0.213092186,0.278540646,0.043482909,0.061533414
1,0.714953271,0.965665236,0.781391661,0.207176444,0.418011861,0.149268898,0.167274909,0.117382008,0.089091758,0.072992787,0.763274433,0.678470612,0.537504687,0.460749195,0.463239065,0.440245489,0.429746388,0.422142465,0.742062393,0.723618043,0.70704946,0.709153395,0.352647038,0.34733699,0.342848209,0.340393687,0.715689579,0.718243773,0.720634094,0.722296733,0.748360354,0.737514087,0.731737175,0.737401638,0.824142907,0.82537271,0.826657137,0.827782286,0.065628319,0.063399696,0.061927248,0.060130254,0.380829092,0.402651947,0.409073827,0.414094349,0.403671336,0.400627628,0.366375809,0.383067724,0.49569685,0.089568782,0.196337422,0.396731729,0.359708111,0.230818764,0.25178927,0.233403756,0.208427008,0.024228086,0.07112762
1,0.462616822,0.798283262,0.621465221,0.228476313,0.276117479,0.196483232,0.268541197,0.190961694,0.144563398,0.124988137,0.700548727,0.580402529,0.40322304,0.258021073,0.34258791,0.312880633,0.296701128,0.287120717,0.589082486,0.565843965,0.541281586,0.536195267,0.431535251,0.420621044,0.414927782,0.410966896,0.489612747,0.488533226,0.487360045,0.486297571,0.59880619,0.586203127,0.578395603,0.578240872,0.661884892,0.662910521,0.663706989,0.664491237,0.082897958,0.076848492,0.074415195,0.069081841,0.452640174,0.463361885,0.466388357,0.460046362,0.543397634,0.525808515,0.467450161,0.493208389,0.533787031,0.119462448,0.196252187,0.362233318,0.384655472,0.116363718,0.392550817,0.121728364,0.34528237,0.048806842,0.051974059
1,0.252336449,0.901287554,0.492079438,0.544207201,0.478066191,0.106812351,0.336252082,0.257849023,0.212368124,0.191373256,0.901995901,0.856254257,0.778852809,0.719843925,0.122136974,0.106376566,0.093475737,0.088798639,0.52645911,0.477477776,0.410107899,0.393620008,0.691214282,0.673284416,0.672776039,0.672676678,0.332338342,0.329960781,0.328212504,0.326784809,0.53458299,0.498957614,0.453061327,0.44120306,0.517201088,0.51793512,0.518938285,0.520104216,0.286152131,0.283308375,0.285374899,0.280198719,0.745263799,0.773159792,0.78496226,0.785944302,0.613816764,0.599824446,0.54668031,0.580448199,0.328315442,0.141871923,0.111070681,0.278710849,0.212543994,0.282836856,0.249035143,0.149800546,0.147223838,0.033341572,0.183575898
1,0.757009346,0.944206009,0.830222672,0.172478272,0.239604467,0.206774094,0.08615411,0.056425991,0.038097092,0.030037012,0.682628017,0.570282371,0.41727334,0.28115988,0.762930338,0.758701748,0.766615446,0.77397085,0.867150519,0.867142109,0.872877955,0.879154494,0.186536329,0.174542453,0.161142529,0.149240213,0.746709993,0.746392857,0.746490168,0.746353672,0.870394252,0.873821992,0.883762674,0.890997887,0.846813651,0.847532564,0.848716024,0.849744444,0.025069192,0.022184875,0.020146604,0.017299331,0.201663201,0.203979,0.198518557,0.190276272,0.253856663,0.24923708,0.216021252,0.224932927,0.569662892,0.090777562,0.232963925,0.416250567,0.423296733,0.115147925,0.432588878,0.133751491,0.382490436,0.039777152,0.040826085
1,0.630841121,0.699570815,0.634861266,0.141905178,0.464859323,0.059570304,0.099784462,0.086517438,0.07292794,0.065969916,0.880062989,0.799606983,0.689642808,0.60933668,0.454199035,0.408223342,0.368870817,0.336639074,0.846132541,0.796290257,0.756654683,0.732617297,0.311510911,0.32454316,0.337734651,0.349453795,0.499047866,0.496955724,0.494578102,0.492403304,0.849889462,0.806532457,0.777490923,0.759000975,0.668400742,0.666536859,0.664448236,0.662626176,0.073148257,0.074346809,0.076777196,0.076839967,0.344738555,0.383943908,0.411828987,0.432188319,0.281903207,0.331511523,0.326261476,0.36114977,0.238420051,0.126197287,0.106314908,0.287789378,0.179817187,0.150046986,0.433496196,0.054466893,0.193669982,0.040594173,0.113576785
1,0.672897196,0.729613734,0.668361755,0.166585658,0.502719398,0.038873968,0.054876555,0.039187736,0.028858956,0.023263263,0.787254489,0.691968871,0.551714451,0.467984401,0.802896535,0.797106699,0.796707996,0.797621332,0.915380451,0.907730465,0.903703687,0.905711656,0.159718798,0.15249175,0.144756523,0.138351248,0.546079805,0.546580735,0.546973791,0.547709302,0.917446573,0.91236963,0.911948978,0.915015449,0.706451098,0.706696944,0.706960086,0.70750153,0.023909606,0.021924589,0.020372246,0.01870187,0.177170285,0.184064014,0.183715985,0.182894722,0.181559228,0.192435651,0.17833149,0.189274178,0.297686181,0.127611767,0.106204668,0.289151158,0.126304345,0.266262194,0.394209796,0.173614875,0.157781321,0.047845338,0.120884879
1,0.677570093,0.725321888,0.678797968,0.113215406,0.366652714,0.073022784,0.029734496,0.017600657,0.011149609,0.008173579,0.470322624,,,,0.94236791,0.940754653,0.939076079,0.937556677,0.954149461,0.95855835,0.962796082,0.966871663,0.051435509,0.045007259,0.044236685,0.044071601,0.551638298,0.551724605,0.551670325,0.551508557,0.955268976,0.96064197,0.965981637,0.970140563,0.711923366,0.712100486,0.712033345,0.711960592,0.004264187,0.003561851,0.003900266,0.004223397,0.057963049,0.056464336,0.058642427,0.060752067,0.112777494,0.104855652,0.087361371,0.086855812,0.324210279,0.125974232,0.126183403,0.31320926,0.201221901,0.13559997,0.457558992,0.094772424,0.227308898,0.058569614,0.064023228
